scooter, user, initialLoad, finalLoad, sourceX, sourceY, destinationX, destinationY, startTime, endTime
436,443,3,4,4.37323,50.87075,4.36924,50.87633,2017-05-03T22:10:18,2017-05-04T06:41:20
565,432,1,4,4.37688,50.85868,4.36482,50.85924,2017-05-03T23:46:50,2017-05-04T06:41:53
45,9,2,4,4.36453,50.86345,4.36461,50.82358,2017-05-03T22:01:49,2017-05-04T06:43:34
328,122,2,4,4.36868,50.85709,4.36708,50.82574,2017-05-03T22:06:54,2017-05-04T06:45:03
261,353,1,4,4.37589,50.84869,4.36705,50.83664,2017-05-03T23:53:45,2017-05-04T06:51:32
553,411,1,4,4.36768,50.83785,4.36474,50.87727,2017-05-03T22:01:01,2017-05-04T06:55:28
160,89,3,4,4.37742,50.87588,4.36443,50.87183,2017-05-03T22:01:22,2017-05-04T06:55:48
15,190,2,4,4.37026,50.82477,4.37597,50.86301,2017-05-03T22:41:29,2017-05-04T06:56:05
180,193,2,4,4.37122,50.87166,4.3727,50.84694,2017-05-04T22:08:02,2017-05-05T05:01:40
296,438,2,4,4.36014,50.84567,4.36506,50.86373,2017-05-04T22:07:04,2017-05-05T05:02:17
139,517,3,4,4.3767,50.83866,4.37592,50.8258,2017-05-04T23:45:44,2017-05-05T05:02:26
455,316,2,4,4.36457,50.86191,4.37639,50.85538,2017-05-04T22:01:50,2017-05-05T05:03:12
138,469,3,4,4.3728,50.83545,4.37678,50.8606,2017-05-04T23:52:02,2017-05-05T05:03:54
103,180,1,4,4.36012,50.85191,4.37038,50.86871,2017-05-04T22:00:11,2017-05-05T05:05:14
417,369,0,4,4.36943,50.86964,4.37582,50.83237,2017-05-04T22:07:05,2017-05-05T05:09:43
249,265,1,4,4.37571,50.85218,4.37571,50.82806,2017-05-04T22:06:55,2017-05-05T05:17:01
461,535,0,4,4.37837,50.82866,4.36858,50.86682,2017-05-04T22:00:07,2017-05-05T05:17:12
437,127,3,4,4.36246,50.87555,4.37126,50.86308,2017-05-04T22:00:00,2017-05-05T05:18:00
34,254,3,4,4.36094,50.84035,4.37753,50.86413,2017-05-04T23:37:12,2017-05-05T05:18:18
41,521,0,4,4.36227,50.82226,4.3647,50.8366,2017-05-04T22:03:41,2017-05-05T05:18:23
459,236,3,4,4.37355,50.86866,4.36293,50.86436,2017-05-04T23:44:40,2017-05-05T05:21:16
163,128,3,4,4.37662,50.84761,4.36519,50.82565,2017-05-04T22:06:34,2017-05-05T05:21:48
162,72,0,4,4.37459,50.8455,4.36232,50.83912,2017-05-04T22:02:41,2017-05-05T05:25:04
205,359,2,4,4.36106,50.87418,4.36891,50.85367,2017-05-04T22:24:08,2017-05-05T05:31:25
484,389,3,4,4.37712,50.87299,4.3677,50.87895,2017-05-04T22:02:57,2017-05-05T05:33:36
276,313,3,4,4.37534,50.87182,4.36436,50.85808,2017-05-04T23:51:50,2017-05-05T05:37:46
357,395,0,4,4.36596,50.82171,4.37197,50.82297,2017-05-04T22:01:29,2017-05-05T05:40:18
282,11,1,4,4.37904,50.84231,4.37394,50.82462,2017-05-04T22:01:57,2017-05-05T05:43:11
300,442,2,4,4.37394,50.82121,4.37304,50.87064,2017-05-04T23:56:58,2017-05-05T05:48:19
433,476,0,4,4.37061,50.86512,4.36917,50.82015,2017-05-04T22:01:08,2017-05-05T05:58:52
262,328,1,4,4.37509,50.82061,4.36175,50.82447,2017-05-04T22:55:43,2017-05-05T05:58:59
351,257,3,4,4.36208,50.86974,4.36807,50.86419,2017-05-04T22:12:52,2017-05-05T06:04:28
111,48,0,4,4.36714,50.86762,4.3688,50.84207,2017-05-04T23:38:28,2017-05-05T06:06:14
20,497,1,4,4.37216,50.85244,4.36962,50.86719,2017-05-04T22:01:14,2017-05-05T06:07:40
23,21,0,4,4.37943,50.85341,4.36229,50.86874,2017-05-04T23:38:55,2017-05-05T06:07:54
499,432,1,4,4.37805,50.84668,4.3784,50.83133,2017-05-04T23:33:33,2017-05-05T06:10:14
266,279,1,4,4.36499,50.82667,4.36621,50.85873,2017-05-04T22:12:58,2017-05-05T06:11:58
37,500,2,4,4.36797,50.84002,4.36274,50.85293,2017-05-04T22:09:05,2017-05-05T06:13:39
415,22,0,4,4.36698,50.86959,4.36607,50.85076,2017-05-04T22:51:03,2017-05-05T06:14:19
133,328,0,4,4.36311,50.85384,4.37688,50.87473,2017-05-04T22:03:01,2017-05-05T06:17:52
65,122,2,4,4.37286,50.82309,4.36826,50.84573,2017-05-04T22:06:20,2017-05-05T06:21:24
105,535,0,4,4.36194,50.83584,4.37201,50.85053,2017-05-04T22:35:31,2017-05-05T06:22:38
557,155,2,4,4.36413,50.85661,4.36613,50.85589,2017-05-04T22:06:45,2017-05-05T06:23:57
212,250,1,4,4.37351,50.85141,4.37901,50.84002,2017-05-04T23:54:13,2017-05-05T06:24:26
535,421,1,4,4.36154,50.82048,4.37647,50.8754,2017-05-04T22:37:39,2017-05-05T06:24:40
563,41,1,4,4.37281,50.86,4.37504,50.83644,2017-05-04T22:00:21,2017-05-05T06:27:01
467,7,1,4,4.36884,50.82975,4.37978,50.85142,2017-05-04T22:01:28,2017-05-05T06:27:41
118,365,2,4,4.37648,50.83308,4.37303,50.84079,2017-05-04T22:00:19,2017-05-05T06:29:24
61,5,0,4,4.3609,50.83341,4.37866,50.87146,2017-05-04T22:03:42,2017-05-05T06:29:37
113,511,2,4,4.37133,50.8403,4.36974,50.86275,2017-05-04T22:06:06,2017-05-05T06:29:45
448,486,0,4,4.36388,50.83603,4.36112,50.85607,2017-05-04T22:04:32,2017-05-05T06:29:47
502,315,3,4,4.36036,50.83895,4.37013,50.82524,2017-05-04T22:53:02,2017-05-05T06:32:10
398,90,3,4,4.37523,50.86738,4.37916,50.82083,2017-05-04T22:04:59,2017-05-05T06:32:40
518,472,3,4,4.36998,50.8577,4.37005,50.87654,2017-05-04T22:02:50,2017-05-05T06:35:16
117,92,3,4,4.36213,50.82047,4.36019,50.85115,2017-05-04T22:07:30,2017-05-05T06:37:47
369,331,0,4,4.37514,50.87189,4.37133,50.85772,2017-05-04T22:04:18,2017-05-05T06:43:20
49,236,3,4,4.37865,50.87898,4.36404,50.84563,2017-05-04T22:04:32,2017-05-05T06:45:31
303,4,3,4,4.37093,50.84255,4.37276,50.87113,2017-05-04T22:10:21,2017-05-05T06:47:13
239,342,3,4,4.37364,50.83061,4.37599,50.84733,2017-05-04T22:02:10,2017-05-05T06:47:21
25,51,3,4,4.37424,50.85378,4.37274,50.87468,2017-05-04T22:02:03,2017-05-05T06:48:34
176,534,1,4,4.36135,50.87261,4.36416,50.84729,2017-05-04T23:32:52,2017-05-05T06:48:53
390,338,1,4,4.37429,50.8774,4.36635,50.87881,2017-05-04T22:04:38,2017-05-05T06:52:45
556,537,0,4,4.36561,50.8671,4.37798,50.82607,2017-05-04T23:55:42,2017-05-05T06:55:36
184,185,1,4,4.37242,50.84365,4.3775,50.8388,2017-05-04T22:01:04,2017-05-05T06:56:20
439,210,2,4,4.36163,50.82288,4.37338,50.83714,2017-05-04T23:53:11,2017-05-05T06:56:41
260,364,3,4,4.37988,50.8687,4.36991,50.85183,2017-05-04T22:00:29,2017-05-05T06:57:31
493,514,1,4,4.36015,50.84819,4.37583,50.85853,2017-05-04T23:09:49,2017-05-05T06:58:04
121,516,2,4,4.36162,50.84934,4.36599,50.84018,2017-05-05T22:05:01,2017-05-06T05:01:53
529,352,0,4,4.37005,50.86885,4.37407,50.821,2017-05-05T23:39:27,2017-05-06T05:04:25
137,361,1,4,4.36471,50.87902,4.37322,50.86003,2017-05-05T22:01:22,2017-05-06T05:05:52
498,115,1,4,4.37181,50.87604,4.37458,50.876,2017-05-05T22:01:16,2017-05-06T05:08:17
453,523,3,4,4.36007,50.82312,4.3654,50.87548,2017-05-05T22:05:48,2017-05-06T05:11:54
60,431,0,4,4.37469,50.87381,4.37377,50.84171,2017-05-05T22:54:57,2017-05-06T05:25:52
92,16,3,4,4.36103,50.85802,4.37618,50.86407,2017-05-05T23:33:26,2017-05-06T05:26:25
306,441,2,4,4.37864,50.84498,4.36027,50.87013,2017-05-05T22:04:54,2017-05-06T05:34:29
348,304,1,4,4.375,50.84212,4.37699,50.83584,2017-05-05T22:03:25,2017-05-06T05:34:41
258,194,1,4,4.37292,50.82659,4.3775,50.85089,2017-05-05T22:01:03,2017-05-06T05:35:13
187,49,1,4,4.37779,50.84992,4.36983,50.84664,2017-05-05T23:17:58,2017-05-06T05:37:44
23,117,1,4,4.3772,50.86438,4.37966,50.86945,2017-05-05T22:09:06,2017-05-06T05:38:22
366,532,3,4,4.36088,50.82464,4.3711,50.84656,2017-05-05T22:36:31,2017-05-06T05:38:25
81,346,1,4,4.37011,50.86593,4.37527,50.84704,2017-05-05T23:36:49,2017-05-06T05:42:42
61,47,3,4,4.36148,50.87487,4.36286,50.8432,2017-05-05T22:09:25,2017-05-06T05:43:53
388,126,2,4,4.36774,50.82832,4.37902,50.84051,2017-05-05T22:03:24,2017-05-06T05:44:13
463,370,3,4,4.36477,50.84895,4.36525,50.83195,2017-05-05T22:02:24,2017-05-06T05:47:04
159,420,3,4,4.37971,50.82424,4.3616,50.8412,2017-05-05T22:00:08,2017-05-06T05:47:09
215,466,0,4,4.37251,50.84664,4.36039,50.83335,2017-05-05T23:42:03,2017-05-06T05:47:38
21,257,0,4,4.37606,50.84488,4.37011,50.87604,2017-05-05T22:35:42,2017-05-06T05:48:08
393,456,3,4,4.36687,50.84701,4.36523,50.85623,2017-05-05T22:06:29,2017-05-06T05:51:02
256,171,2,4,4.36388,50.86369,4.36131,50.87131,2017-05-05T23:59:02,2017-05-06T05:53:26
186,315,0,4,4.3705,50.83487,4.37955,50.82524,2017-05-05T23:43:05,2017-05-06T05:53:43
108,516,3,4,4.37369,50.87381,4.3778,50.87692,2017-05-05T22:00:57,2017-05-06T05:53:52
455,460,1,4,4.37079,50.84391,4.36881,50.83465,2017-05-05T22:04:51,2017-05-06T05:54:17
599,276,1,4,4.37911,50.86441,4.37564,50.86939,2017-05-05T23:32:32,2017-05-06T05:58:58
8,158,0,4,4.37344,50.86539,4.37511,50.8628,2017-05-05T22:04:49,2017-05-06T05:59:17
470,27,3,4,4.36122,50.87445,4.3662,50.87593,2017-05-05T22:46:39,2017-05-06T06:01:06
351,469,3,4,4.36803,50.84317,4.36444,50.87181,2017-05-05T22:03:21,2017-05-06T06:02:36
557,435,2,4,4.37382,50.87663,4.36241,50.83875,2017-05-05T22:04:55,2017-05-06T06:05:15
386,473,1,4,4.37342,50.87249,4.3642,50.86512,2017-05-05T22:01:28,2017-05-06T06:05:36
307,432,3,4,4.36546,50.86786,4.3686,50.83729,2017-05-05T22:18:20,2017-05-06T06:05:56
168,188,2,4,4.36051,50.86481,4.37243,50.85712,2017-05-05T22:06:56,2017-05-06T06:05:59
592,339,1,4,4.36743,50.86053,4.37102,50.87738,2017-05-05T23:45:56,2017-05-06T06:06:25
383,23,3,4,4.37565,50.86914,4.36531,50.82759,2017-05-05T22:00:32,2017-05-06T06:08:54
427,123,3,4,4.37281,50.82369,4.36315,50.83348,2017-05-05T22:00:51,2017-05-06T06:09:31
549,357,1,4,4.3776,50.83871,4.36852,50.86198,2017-05-05T22:03:08,2017-05-06T06:10:54
109,509,2,4,4.37287,50.82151,4.36308,50.87875,2017-05-05T23:58:17,2017-05-06T06:18:14
298,237,3,4,4.3756,50.83001,4.37543,50.87089,2017-05-05T22:00:53,2017-05-06T06:21:55
198,442,1,4,4.37807,50.82794,4.37388,50.82956,2017-05-05T22:03:31,2017-05-06T06:24:44
479,71,3,4,4.3724,50.86785,4.36356,50.8725,2017-05-05T22:01:33,2017-05-06T06:25:16
26,265,0,4,4.36173,50.87392,4.3766,50.86735,2017-05-05T22:11:00,2017-05-06T06:26:42
573,106,3,4,4.37107,50.82298,4.36922,50.85488,2017-05-05T22:57:41,2017-05-06T06:30:14
6,535,2,4,4.3723,50.85362,4.37122,50.87166,2017-05-05T23:35:21,2017-05-06T06:36:25
326,11,0,4,4.37713,50.86128,4.36196,50.8239,2017-05-05T22:38:47,2017-05-06T06:36:40
394,342,2,4,4.3602,50.84244,4.37378,50.86959,2017-05-05T22:14:09,2017-05-06T06:38:19
154,190,1,4,4.36091,50.84813,4.36293,50.8536,2017-05-05T22:01:34,2017-05-06T06:46:15
288,135,2,4,4.37267,50.87748,4.36504,50.8538,2017-05-05T23:58:27,2017-05-06T06:47:22
162,162,3,4,4.36232,50.83912,4.37875,50.86546,2017-05-05T22:05:01,2017-05-06T06:50:34
194,117,1,4,4.37305,50.82456,4.37701,50.8616,2017-05-05T23:21:22,2017-05-06T06:54:06
337,297,1,4,4.37353,50.86769,4.37932,50.87681,2017-05-05T22:04:20,2017-05-06T06:55:43
389,520,2,4,4.36878,50.82512,4.36289,50.84613,2017-05-05T22:01:41,2017-05-06T06:56:09
135,345,0,4,4.37822,50.82521,4.36097,50.84274,2017-05-05T22:03:53,2017-05-06T06:59:06
557,489,0,4,4.3663,50.87843,4.36915,50.83291,2017-05-06T22:06:18,2017-05-07T05:02:13
282,243,3,4,4.37905,50.8685,4.36941,50.84033,2017-05-06T23:21:57,2017-05-07T05:03:19
212,15,2,4,4.36436,50.85565,4.36854,50.8253,2017-05-06T22:05:13,2017-05-07T05:05:46
465,500,3,4,4.37749,50.84709,4.36164,50.84814,2017-05-06T22:28:31,2017-05-07T05:06:20
367,221,2,4,4.37474,50.8316,4.37957,50.84808,2017-05-06T22:35:53,2017-05-07T05:07:58
143,389,1,4,4.36715,50.85437,4.37623,50.84208,2017-05-06T22:00:49,2017-05-07T05:14:49
255,361,0,4,4.37564,50.82716,4.37559,50.8254,2017-05-06T22:00:36,2017-05-07T05:15:55
269,105,2,4,4.366,50.85492,4.37537,50.8453,2017-05-06T22:01:10,2017-05-07T05:18:25
554,150,0,4,4.36965,50.86091,4.37567,50.83657,2017-05-06T22:07:52,2017-05-07T05:19:29
431,73,1,4,4.36732,50.84877,4.36893,50.83614,2017-05-06T22:06:49,2017-05-07T05:26:15
370,101,0,4,4.37863,50.87629,4.36643,50.83711,2017-05-06T23:56:37,2017-05-07T05:27:32
7,223,3,4,4.37606,50.85364,4.37724,50.85147,2017-05-06T22:02:01,2017-05-07T05:28:23
32,382,0,4,4.36901,50.86369,4.36654,50.86948,2017-05-06T22:05:51,2017-05-07T05:29:58
597,465,1,4,4.3734,50.87594,4.36041,50.85454,2017-05-06T23:47:35,2017-05-07T05:33:04
463,475,1,4,4.3766,50.83785,4.36014,50.84579,2017-05-06T22:00:27,2017-05-07T05:37:33
333,495,0,4,4.36093,50.85553,4.37766,50.84404,2017-05-06T22:00:21,2017-05-07T05:40:47
195,433,1,4,4.37579,50.86385,4.37945,50.86029,2017-05-06T22:00:44,2017-05-07T05:43:28
45,400,1,4,4.36288,50.82754,4.365,50.84131,2017-05-06T23:03:09,2017-05-07T05:44:51
204,341,2,4,4.36652,50.86081,4.36363,50.85115,2017-05-06T23:34:14,2017-05-07T05:45:15
452,401,0,4,4.37909,50.85059,4.36133,50.82554,2017-05-06T22:08:18,2017-05-07T05:45:17
291,497,2,4,4.36233,50.8785,4.36039,50.83608,2017-05-06T22:03:51,2017-05-07T05:47:29
417,457,3,4,4.37995,50.82452,4.3763,50.83765,2017-05-06T22:06:04,2017-05-07T05:50:24
524,259,1,4,4.36904,50.86595,4.36749,50.85174,2017-05-06T23:33:41,2017-05-07T05:51:07
153,262,2,4,4.3611,50.8292,4.37795,50.84611,2017-05-06T22:04:32,2017-05-07T05:53:30
252,41,0,4,4.37075,50.87629,4.36149,50.83674,2017-05-06T22:03:44,2017-05-07T05:54:55
123,146,1,4,4.37116,50.83933,4.36595,50.83309,2017-05-06T22:00:38,2017-05-07T05:55:46
67,516,3,4,4.36918,50.84188,4.36792,50.86779,2017-05-06T22:09:07,2017-05-07T05:55:54
520,261,1,4,4.37567,50.86349,4.37258,50.87035,2017-05-06T22:01:24,2017-05-07T06:01:40
323,419,2,4,4.36428,50.8201,4.36745,50.86128,2017-05-06T23:02:54,2017-05-07T06:04:06
547,44,1,4,4.36713,50.83433,4.3665,50.86819,2017-05-06T22:10:34,2017-05-07T06:04:42
213,24,1,4,4.37433,50.86113,4.36644,50.84109,2017-05-06T22:02:00,2017-05-07T06:06:00
508,2,3,4,4.36176,50.86684,4.36307,50.82397,2017-05-06T22:05:35,2017-05-07T06:06:52
135,465,0,4,4.36782,50.83828,4.37534,50.85171,2017-05-06T22:12:56,2017-05-07T06:08:04
410,328,3,4,4.3696,50.85363,4.37164,50.86352,2017-05-06T22:05:56,2017-05-07T06:10:59
308,453,2,4,4.37407,50.86466,4.37841,50.85226,2017-05-06T23:04:24,2017-05-07T06:11:07
522,201,2,4,4.36039,50.83125,4.37168,50.82763,2017-05-06T22:04:50,2017-05-07T06:12:17
491,103,1,4,4.36717,50.87474,4.37699,50.85108,2017-05-06T23:42:01,2017-05-07T06:13:34
590,251,1,4,4.36573,50.8734,4.37425,50.83902,2017-05-06T23:03:33,2017-05-07T06:18:34
572,446,2,4,4.3793,50.84947,4.36214,50.82153,2017-05-06T22:04:21,2017-05-07T06:21:56
287,3,2,4,4.37495,50.85515,4.36582,50.86633,2017-05-06T22:10:16,2017-05-07T06:22:27
499,402,2,4,4.37218,50.87836,4.36208,50.86492,2017-05-06T23:46:38,2017-05-07T06:23:55
223,322,3,4,4.36443,50.87201,4.37576,50.86313,2017-05-06T22:45:10,2017-05-07T06:28:14
176,448,2,4,4.36933,50.83326,4.37763,50.87438,2017-05-06T22:00:17,2017-05-07T06:30:05
470,6,3,4,4.3662,50.87593,4.36229,50.8256,2017-05-06T23:15:32,2017-05-07T06:31:34
559,498,1,4,4.36799,50.87422,4.36613,50.82741,2017-05-06T23:17:45,2017-05-07T06:32:25
459,531,0,4,4.36296,50.86937,4.36727,50.84755,2017-05-06T22:04:15,2017-05-07T06:32:56
95,289,3,4,4.37243,50.8513,4.36358,50.87931,2017-05-06T22:02:50,2017-05-07T06:33:23
339,23,1,4,4.37233,50.83485,4.37182,50.83611,2017-05-06T22:11:14,2017-05-07T06:33:40
117,146,3,4,4.37116,50.83458,4.36437,50.86074,2017-05-06T22:00:43,2017-05-07T06:36:11
209,446,1,4,4.36728,50.82282,4.37065,50.85075,2017-05-06T22:07:03,2017-05-07T06:39:12
419,536,0,4,4.37022,50.86082,4.36444,50.82855,2017-05-06T22:04:46,2017-05-07T06:39:16
369,265,0,4,4.37971,50.8457,4.36114,50.82251,2017-05-06T22:01:43,2017-05-07T06:45:10
293,319,1,4,4.36,50.8749,4.36043,50.85661,2017-05-06T23:19:21,2017-05-07T06:47:24
395,150,0,4,4.363,50.84895,4.36057,50.83952,2017-05-06T22:53:18,2017-05-07T06:47:45
28,221,3,4,4.37758,50.87173,4.37744,50.84621,2017-05-06T22:03:55,2017-05-07T06:48:14
592,335,0,4,4.37597,50.8265,4.37831,50.8593,2017-05-06T22:06:51,2017-05-07T06:50:35
184,138,2,4,4.37869,50.82698,4.37281,50.85889,2017-05-06T22:10:43,2017-05-07T06:50:52
593,239,0,4,4.37503,50.85761,4.37483,50.84688,2017-05-06T22:04:17,2017-05-07T06:53:31
432,356,0,4,4.36846,50.84216,4.37359,50.86004,2017-05-06T23:31:33,2017-05-07T06:53:40
39,300,1,4,4.37061,50.85525,4.36302,50.83339,2017-05-06T22:11:25,2017-05-07T06:57:57
250,57,3,4,4.3786,50.85123,4.36931,50.84936,2017-05-06T22:06:59,2017-05-07T06:58:13
429,386,2,4,4.36577,50.82624,4.3732,50.83988,2017-05-06T22:03:37,2017-05-07T06:58:27
248,156,0,4,4.36694,50.86902,4.37947,50.87084,2017-05-07T22:04:53,2017-05-08T05:01:27
331,72,2,4,4.3746,50.83008,4.37861,50.8303,2017-05-07T23:30:51,2017-05-08T05:05:21
457,455,1,4,4.36984,50.83624,4.37042,50.82934,2017-05-07T22:03:04,2017-05-08T05:05:42
160,70,2,4,4.36174,50.82836,4.36674,50.8336,2017-05-07T23:47:55,2017-05-08T05:07:15
140,16,0,4,4.36979,50.84771,4.37087,50.82545,2017-05-07T22:08:14,2017-05-08T05:11:20
326,415,2,4,4.37497,50.87466,4.36803,50.84854,2017-05-07T22:07:15,2017-05-08T05:11:30
321,266,3,4,4.36674,50.82505,4.37619,50.82836,2017-05-07T22:04:10,2017-05-08T05:12:00
157,41,0,4,4.37286,50.86319,4.36539,50.86202,2017-05-07T22:39:05,2017-05-08T05:14:27
430,429,1,4,4.3726,50.86681,4.36612,50.85786,2017-05-07T22:30:46,2017-05-08T05:15:47
186,137,2,4,4.37683,50.82804,4.36042,50.85662,2017-05-07T22:13:21,2017-05-08T05:15:54
474,272,1,4,4.3646,50.86462,4.36641,50.87769,2017-05-07T22:10:55,2017-05-08T05:19:30
42,114,1,4,4.372,50.82724,4.36943,50.87437,2017-05-07T22:05:29,2017-05-08T05:22:54
217,80,3,4,4.37903,50.87791,4.37614,50.83525,2017-05-07T22:07:23,2017-05-08T05:23:15
291,97,1,4,4.36568,50.86277,4.37241,50.83658,2017-05-07T22:57:44,2017-05-08T05:24:33
569,12,1,4,4.37038,50.83184,4.37375,50.85486,2017-05-07T22:02:25,2017-05-08T05:25:34
305,396,3,4,4.37589,50.83924,4.36945,50.83502,2017-05-07T22:08:26,2017-05-08T05:25:43
215,9,2,4,4.3602,50.83408,4.37942,50.84564,2017-05-07T22:02:26,2017-05-08T05:26:26
210,9,1,4,4.37818,50.86553,4.36059,50.83178,2017-05-07T22:06:11,2017-05-08T05:31:08
332,176,3,4,4.36227,50.84414,4.37133,50.87162,2017-05-07T22:01:25,2017-05-08T05:32:34
417,441,0,4,4.37617,50.83931,4.36377,50.8551,2017-05-07T22:02:25,2017-05-08T05:33:20
333,253,3,4,4.37766,50.84404,4.36264,50.84247,2017-05-07T23:30:00,2017-05-08T05:35:13
84,60,2,4,4.37322,50.8446,4.36416,50.82463,2017-05-07T22:02:33,2017-05-08T05:43:42
398,300,1,4,4.37952,50.83013,4.37887,50.84706,2017-05-07T22:28:19,2017-05-08T05:43:50
404,110,1,4,4.37676,50.86076,4.36832,50.84313,2017-05-07T22:05:35,2017-05-08T05:47:58
461,50,0,4,4.36986,50.83618,4.36748,50.86234,2017-05-07T22:09:34,2017-05-08T05:48:20
535,146,3,4,4.36499,50.86015,4.3743,50.87762,2017-05-07T22:01:54,2017-05-08T05:49:50
279,426,0,4,4.36176,50.87215,4.36344,50.86613,2017-05-07T22:06:50,2017-05-08T05:52:04
132,538,0,4,4.37244,50.86972,4.37583,50.87207,2017-05-07T22:05:57,2017-05-08T05:54:56
35,127,2,4,4.37318,50.85892,4.37328,50.8555,2017-05-07T23:04:42,2017-05-08T05:54:59
18,259,1,4,4.36829,50.84293,4.37721,50.84303,2017-05-07T22:03:29,2017-05-08T05:56:25
45,413,1,4,4.365,50.84131,4.36303,50.86506,2017-05-07T22:09:42,2017-05-08T06:00:56
390,28,1,4,4.36828,50.82389,4.37374,50.86918,2017-05-07T22:09:54,2017-05-08T06:01:26
193,322,1,4,4.37288,50.84368,4.36865,50.84043,2017-05-07T22:04:47,2017-05-08T06:02:34
9,536,3,4,4.37332,50.83073,4.36958,50.83714,2017-05-07T23:46:36,2017-05-08T06:05:39
350,251,2,4,4.36357,50.87978,4.36718,50.86374,2017-05-07T22:23:12,2017-05-08T06:06:56
295,348,1,4,4.36228,50.87471,4.36627,50.87121,2017-05-07T22:03:13,2017-05-08T06:07:10
428,478,1,4,4.36376,50.86335,4.36819,50.82986,2017-05-07T22:01:08,2017-05-08T06:07:34
86,400,3,4,4.36939,50.85439,4.36252,50.82055,2017-05-07T22:01:06,2017-05-08T06:08:50
105,291,3,4,4.36471,50.86082,4.37785,50.86377,2017-05-07T22:03:05,2017-05-08T06:09:36
165,178,1,4,4.37541,50.8709,4.36383,50.85694,2017-05-07T22:08:06,2017-05-08T06:11:40
1,60,2,4,4.37703,50.82421,4.37497,50.83953,2017-05-07T22:30:09,2017-05-08T06:12:32
272,75,3,4,4.37269,50.87003,4.37034,50.86048,2017-05-07T22:05:59,2017-05-08T06:16:27
276,6,3,4,4.37705,50.84342,4.36067,50.8349,2017-05-07T23:51:13,2017-05-08T06:18:25
213,250,1,4,4.37571,50.85111,4.37329,50.84504,2017-05-07T22:57:42,2017-05-08T06:18:40
314,419,2,4,4.36188,50.85841,4.37516,50.82473,2017-05-07T23:53:57,2017-05-08T06:19:11
348,72,3,4,4.36284,50.87295,4.37304,50.8724,2017-05-07T22:11:30,2017-05-08T06:19:27
89,277,2,4,4.37636,50.86301,4.36617,50.835,2017-05-07T22:12:23,2017-05-08T06:19:58
269,478,1,4,4.36549,50.87494,4.36605,50.83763,2017-05-07T23:28:24,2017-05-08T06:20:08
117,488,0,4,4.37108,50.82361,4.36695,50.85249,2017-05-07T22:01:16,2017-05-08T06:20:41
550,313,0,4,4.37466,50.83647,4.37185,50.87986,2017-05-07T23:53:01,2017-05-08T06:28:01
554,55,3,4,4.36639,50.83993,4.36035,50.84248,2017-05-07T22:09:52,2017-05-08T06:29:25
124,210,0,4,4.37214,50.82965,4.37234,50.86412,2017-05-07T23:22:31,2017-05-08T06:31:26
57,142,2,4,4.36398,50.86528,4.36085,50.83901,2017-05-07T22:04:49,2017-05-08T06:36:39
70,463,0,4,4.36437,50.87123,4.37284,50.86878,2017-05-07T22:06:27,2017-05-08T06:37:06
385,27,1,4,4.36311,50.86753,4.37326,50.86296,2017-05-07T22:07:43,2017-05-08T06:37:06
282,431,0,4,4.36941,50.84033,4.36994,50.85808,2017-05-07T22:04:01,2017-05-08T06:37:49
397,277,0,4,4.37579,50.85019,4.3704,50.82431,2017-05-07T23:21:07,2017-05-08T06:42:26
545,190,2,4,4.36782,50.8318,4.37506,50.86266,2017-05-07T22:00:19,2017-05-08T06:43:24
435,135,1,4,4.37195,50.84717,4.36351,50.83835,2017-05-07T22:04:32,2017-05-08T06:49:21
142,427,2,4,4.37079,50.83105,4.37028,50.84535,2017-05-07T23:07:08,2017-05-08T06:50:34
411,316,1,4,4.36014,50.8429,4.37349,50.86769,2017-05-07T22:01:30,2017-05-08T06:52:33
462,245,0,4,4.3716,50.87751,4.37843,50.8328,2017-05-07T22:02:30,2017-05-08T06:52:41
392,376,0,4,4.37482,50.83936,4.37861,50.83797,2017-05-07T22:03:52,2017-05-08T06:53:30
114,90,0,4,4.37719,50.87329,4.36305,50.82978,2017-05-07T22:07:06,2017-05-08T06:55:46
246,188,0,4,4.36781,50.86323,4.37801,50.85931,2017-05-07T22:05:11,2017-05-08T06:57:14
443,93,3,4,4.37837,50.86591,4.36363,50.82938,2017-05-07T22:05:17,2017-05-08T06:58:38
244,240,1,4,4.36027,50.84886,4.37046,50.87949,2017-05-07T23:27:17,2017-05-08T06:59:00
305,26,3,4,4.37464,50.82599,4.37906,50.82221,2017-05-08T23:57:29,2017-05-09T05:01:07
107,367,0,4,4.37216,50.8714,4.36149,50.84714,2017-05-08T22:40:53,2017-05-09T05:04:56
82,498,0,4,4.37194,50.87554,4.37217,50.8576,2017-05-08T22:03:25,2017-05-09T05:07:13
481,4,3,4,4.37174,50.87411,4.36436,50.82709,2017-05-08T22:39:11,2017-05-09T05:14:01
438,271,0,4,4.37851,50.85201,4.3621,50.87838,2017-05-08T23:24:31,2017-05-09T05:15:36
583,503,2,4,4.36405,50.84575,4.36875,50.83069,2017-05-08T22:02:10,2017-05-09T05:17:22
422,191,3,4,4.37725,50.86018,4.37044,50.87782,2017-05-08T23:56:44,2017-05-09T05:19:53
122,382,3,4,4.36337,50.83801,4.36038,50.8669,2017-05-08T22:00:12,2017-05-09T05:21:39
523,173,2,4,4.36793,50.8783,4.37933,50.86462,2017-05-08T22:05:43,2017-05-09T05:23:05
